"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH"
"INT_PALETAS_SINCRO";"IPS_TIPMOV";"VARCHAR2";"2"
"INT_PALETAS_SINCRO";"IPS_INDERR";"VARCHAR2";"1"
"INT_PALETAS_SINCRO";"IPS_MUELLE";"NUMBER";"22"
"INT_PALETAS_SINCRO";"IPS_LINFAB";"NUMBER";"22"
"INT_PALETAS_SINCRO";"IPS_MENSER";"VARCHAR2";"80"
"INT_PALETAS_SINCRO";"IPS_FORENT";"VARCHAR2";"1"
"INT_PROPIETARIOS";"IPR_NUMREG";"NUMBER";"22"
"INT_PROPIETARIOS";"IPR_NUMFIC";"NUMBER";"22"
"INT_PROPIETARIOS";"IPR_CODIGO";"NUMBER";"22"
"INT_PROPIETARIOS";"IPR_NOMBRE";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_RAZSOC";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_DIRECC";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_CODPOS";"NUMBER";"22"
"INT_PROPIETARIOS";"IPR_LOCALI";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_PROVIN";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_COPAIS";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_TELEFO";"VARCHAR2";"40"
"INT_PROPIETARIOS";"IPR_NUMFAX";"NUMBER";"22"
"INT_PROPIETARIOS";"IPR_EMPEAN";"NUMBER";"22"
"INT_PROPIETARIOS";"IPR_ACCION";"VARCHAR2";"1"
"INT_PROPIETARIOS";"IPR_CODINC";"VARCHAR2";"1"
"INT_PROPIETARIOS";"IPR_LITINC";"VARCHAR2";"80"
"INT_PROVEEDOR";"IPV_NUMREG";"NUMBER";"22"
"INT_PROVEEDOR";"IPV_NUMFIC";"NUMBER";"22"
"INT_PROVEEDOR";"IPV_CODIGO";"NUMBER";"22"
"INT_PROVEEDOR";"IPV_NOMBRE";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_NOMCTO";"VARCHAR2";"15"
"INT_PROVEEDOR";"IPV_RAZSOC";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_DIRECC";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_CODPOS";"NUMBER";"22"
"INT_PROVEEDOR";"IPV_LOCALI";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_PROVIN";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_COPAIS";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_TELEFO";"VARCHAR2";"40"
"INT_PROVEEDOR";"IPV_NUMFAX";"NUMBER";"22"
"INT_PROVEEDOR";"IPV_ACCION";"VARCHAR2";"1"
"INT_PROVEEDOR";"IPV_CODINC";"VARCHAR2";"1"
"INT_PROVEEDOR";"IPV_LITINC";"VARCHAR2";"80"
"INT_TRANSPORTISTA";"ITR_NUMREG";"NUMBER";"22"
"INT_TRANSPORTISTA";"ITR_NUMFIC";"NUMBER";"22"
"INT_TRANSPORTISTA";"ITR_CODIGO";"NUMBER";"22"
"INT_TRANSPORTISTA";"ITR_NOMBRE";"VARCHAR2";"40"
"INT_TRANSPORTISTA";"ITR_NOMCTO";"VARCHAR2";"15"
"INT_TRANSPORTISTA";"ITR_NUMNIF";"NUMBER";"22"
"INT_TRANSPORTISTA";"ITR_DIRECC";"VARCHAR2";"40"
"INT_TRANSPORTISTA";"ITR_CODPOS";"NUMBER";"22"
"INT_TRANSPORTISTA";"ITR_LOCALI";"VARCHAR2";"40"
"INT_TRANSPORTISTA";"ITR_PROVIN";"VARCHAR2";"40"
"INT_TRANSPORTISTA";"ITR_ACCION";"VARCHAR2";"1"
"INT_TRANSPORTISTA";"ITR_CODINC";"VARCHAR2";"1"
"INT_TRANSPORTISTA";"ITR_LITINC";"VARCHAR2";"80"
"KK";"VALOR";"VARCHAR2";"200"
"LINEA_PRODUCCION";"LPR_ALMACE";"VARCHAR2";"3"
"LINEA_PRODUCCION";"LPR_SECPRO";"VARCHAR2";"2"
"LINEA_PRODUCCION";"LPR_AREPRO";"VARCHAR2";"2"
"LINEA_PRODUCCION";"LPR_CODIGO";"VARCHAR2";"2"
"LINEA_PRODUCCION";"LPR_DENOMI";"VARCHAR2";"40"
"LINEAS_CARGA";"LCA_MATRIC";"VARCHAR2";"10"
"LINEAS_CARGA";"LCA_PEDIDO";"VARCHAR2";"8"
"LINEAS_CARGA";"LCA_DIVPED";"VARCHAR2";"1"
"LINEAS_CARGA";"LCA_CONTEN";"NUMBER";"22"
"LINEAS_CARGA";"LCA_CODNOD";"VARCHAR2";"13"
"LINEAS_CARGA";"LCA_SITCAR";"VARCHAR2";"2"
"LINEAS_CONTENEDOR";"LCO_PEDIDO";"VARCHAR2";"8"
"LINEAS_CONTENEDOR";"LCO_DIVPED";"VARCHAR2";"1"
"LINEAS_CONTENEDOR";"LCO_CODIGO";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_CODLIN";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_ALMACE";"VARCHAR2";"3"
"LINEAS_CONTENEDOR";"LCO_ARTICU";"VARCHAR2";"7"
"LINEAS_CONTENEDOR";"LCO_VARIA1";"VARCHAR2";"3"
"LINEAS_CONTENEDOR";"LCO_VARIA2";"VARCHAR2";"2"
"LINEAS_CONTENEDOR";"LCO_VARLOG";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_PALETA";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_CANTID";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_UNICAJ";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_SITLIN";"VARCHAR2";"2"
"LINEAS_CONTENEDOR";"LCO_UNIRET";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_PESCON";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_LINPED";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_PROPIE";"NUMBER";"22"
"LINEAS_CONTENEDOR";"LCO_TIPERV";"VARCHAR2";"2"
"LINEAS_DEVCLI";"LDC_CODIGO";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_CODLIN";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_ALMACE";"VARCHAR2";"3"
"LINEAS_DEVCLI";"LDC_ARTICU";"VARCHAR2";"7"
"LINEAS_DEVCLI";"LDC_VARIA1";"VARCHAR2";"3"
"LINEAS_DEVCLI";"LDC_VARIA2";"VARCHAR2";"2"
"LINEAS_DEVCLI";"LDC_VARLOG";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_CAUSAD";"VARCHAR2";"2"
"LINEAS_DEVCLI";"LDC_CANTOT";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_ABONLI";"VARCHAR2";"1"
"LINEAS_DEVCLI";"LDC_FECCAD";"DATE";"7"
"LINEAS_DEVCLI";"LDC_ICOMUN";"VARCHAR2";"1"
"LINEAS_DEVCLI";"LDC_SITLIN";"VARCHAR2";"2"
"LINEAS_DEVCLI";"LDC_FECDEV";"DATE";"7"
"LINEAS_DEVCLI";"LDC_CANTAP";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_CANTNA";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_UNICAJ";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_CAJPAL";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_PASILL";"VARCHAR2";"3"
"LINEAS_DEVCLI";"LDC_COLUMN";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_ALTURA";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_CANREA";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_OPERAR";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_ORCADE";"NUMBER";"22"
"LINEAS_DEVCLI";"LDC_SECDEV";"VARCHAR2";"2"
"LINEAS_DEVCLI";"LDC_AREDEV";"VARCHAR2";"2"
"LINEAS_DEVCLI";"LDC_TIPSEC";"VARCHAR2";"1"
"LINEAS_DEVCLI";"LDC_PROPIE";"NUMBER";"22"
"SEG_APLICACIONES_PER";"SPP_CODAPL";"VARCHAR2";"4"
"SEG_APLICACIONES_PER";"SPP_CODPER";"VARCHAR2";"3"
"SEG_APLICACIONES_PER";"SPP_INDNIV";"VARCHAR2";"1"
"SEG_APLICACIONES_USU";"SAU_CODAPL";"VARCHAR2";"4"
"SEG_APLICACIONES_USU";"SAU_CODUSU";"NUMBER";"22"
"SEG_APLICACIONES_USU";"SAU_INDNIV";"VARCHAR2";"1"
"SEG_CATEGORIAS";"SCA_CODIGO";"VARCHAR2";"2"
"SEG_CATEGORIAS";"SCA_DENOMI";"VARCHAR2";"15"
"SEG_CODIGOS_POSTALES";"SCP_CODPAI";"VARCHAR2";"3"
"SEG_CODIGOS_POSTALES";"SCP_CODPOS";"VARCHAR2";"7"
"SEG_CODIGOS_POSTALES";"SCP_ORDPOS";"VARCHAR2";"2"
"SEG_CODIGOS_POSTALES";"SCP_POBLAC";"VARCHAR2";"40"
"SEG_CODIGOS_POSTALES";"SCP_CODTEA";"VARCHAR2";"5"
"SEG_CODIGOS_POSTALES";"SCP_CODPRO";"VARCHAR2";"3"
"SEG_EMPRESAS";"SEM_CODEMP";"VARCHAR2";"2"
"SEG_EMPRESAS";"SEM_DENOMI";"VARCHAR2";"50"
"SEG_EMPRESAS";"SEM_DENCOR";"VARCHAR2";"15"
"SEG_EMPRESAS";"SEM_CODCAT";"VARCHAR2";"2"
"SEG_EMPRESAS";"SEM_NOMCAT";"VARCHAR2";"40"
"SEG_EMPRESAS";"SEM_CODTVI";"VARCHAR2";"2"
"SEG_EMPRESAS";"SEM_NOMVIA";"VARCHAR2";"40"
"SEG_EMPRESAS";"SEM_NUMVIA";"VARCHAR2";"6"
"SEG_EMPRESAS";"SEM_ESCALE";"VARCHAR2";"2"
"SEG_EMPRESAS";"SEM_NUPISO";"VARCHAR2";"3"
"SEG_EMPRESAS";"SEM_PUERTA";"VARCHAR2";"2"
"SEG_EMPRESAS";"SEM_DIRABR";"VARCHAR2";"40"
"SEG_EMPRESAS";"SEM_PPRTEL";"VARCHAR2";"5"
"SEG_EMPRESAS";"SEM_TELCEN";"VARCHAR2";"15"
"SEG_EMPRESAS";"SEM_PPRFAX";"VARCHAR2";"5"
"SEG_EMPRESAS";"SEM_FAXCEN";"VARCHAR2";"15"
"SEG_EMPRESAS";"SEM_CODPAI";"VARCHAR2";"3"
"SEG_EMPRESAS";"SEM_CODPOS";"VARCHAR2";"7"
"SEG_EMPRESAS";"SEM_ORDPOS";"VARCHAR2";"2"
"SEG_EMPRESAS";"SEM_NUMLOG";"NUMBER";"22"
"SEG_INSTALACIONES";"SIN_CODINS";"VARCHAR2";"2"
"SEG_INSTALACIONES";"SIN_CODEMP";"VARCHAR2";"2"
"SEG_INSTALACIONES";"SIN_DENOMI";"VARCHAR2";"50"
"SEG_INSTALACIONES";"SIN_DENCOR";"VARCHAR2";"15"
"SEG_INSTALACIONES";"SIN_CODCAT";"VARCHAR2";"2"
"SEG_INSTALACIONES";"SIN_NOMCAT";"VARCHAR2";"40"
"SEG_INSTALACIONES";"SIN_CODTVI";"VARCHAR2";"2"
"SEG_INSTALACIONES";"SIN_NOMVIA";"VARCHAR2";"40"
"SEG_INSTALACIONES";"SIN_NUMVIA";"VARCHAR2";"6"
"SEG_INSTALACIONES";"SIN_ESCALE";"VARCHAR2";"2"
"SEG_INSTALACIONES";"SIN_NUPISO";"VARCHAR2";"3"
"SEG_INSTALACIONES";"SIN_PUERTA";"VARCHAR2";"2"
"SEG_INSTALACIONES";"SIN_DIRABR";"VARCHAR2";"40"
"SEG_INSTALACIONES";"SIN_PPRTEL";"VARCHAR2";"5"
"SEG_INSTALACIONES";"SIN_TELCEN";"VARCHAR2";"15"
"SEG_INSTALACIONES";"SIN_PPRFAX";"VARCHAR2";"5"
"SEG_INSTALACIONES";"SIN_FAXCEN";"VARCHAR2";"15"
"SEG_INSTALACIONES";"SIN_CODPAI";"VARCHAR2";"3"
"SEG_INSTALACIONES";"SIN_CODPOS";"VARCHAR2";"7"
"SEG_INSTALACIONES";"SIN_ORDPOS";"VARCHAR2";"2"
"SEG_MENUS";"SME_CODAPL";"VARCHAR2";"4"
"SEG_MENUS";"SME_CODMEN";"VARCHAR2";"8"
"SEG_MENUS";"SME_DENOMI";"VARCHAR2";"50"
"SEG_MENUS";"SME_NOITEM";"VARCHAR2";"100"
"SEG_MENUS";"SME_NOMMEN";"VARCHAR2";"50"
"SEG_MENUS_PER";"SMP_CODAPL";"VARCHAR2";"4"
"SEG_MENUS_PER";"SMP_CODMEN";"VARCHAR2";"8"
"SEG_MENUS_PER";"SMP_CODPER";"VARCHAR2";"3"
"SEG_MENUS_TRD";"SMT_CODAPL";"VARCHAR2";"4"
"SEG_MENUS_TRD";"SMT_CODMEN";"VARCHAR2";"8"
"SEG_MENUS_TRD";"SMT_IDIOMA";"VARCHAR2";"3"
"SEG_MENUS_TRD";"SMT_NOMMEN";"VARCHAR2";"50"
"SEG_MENUS_USU";"SMU_CODAPL";"VARCHAR2";"4"
"SEG_MENUS_USU";"SMU_CODMEN";"VARCHAR2";"8"
"SEG_MENUS_USU";"SMU_CODUSU";"NUMBER";"22"
"SEG_PAISES";"SPA_CODIGO";"VARCHAR2";"3"
"SEG_PAISES";"SPA_DENOMI";"VARCHAR2";"50"
"SEG_PAISES";"SPA_PREFIJ";"VARCHAR2";"5"
"SEG_PAISES";"SPA_CODMON";"VARCHAR2";"2"
"SEG_PAISES";"SPA_MASCCP";"VARCHAR2";"7"
"SEG_PERFILES_USUARIOS";"SPU_CODPER";"VARCHAR2";"3"
"SEG_PERFILES_USUARIOS";"SPU_DENOMI";"VARCHAR2";"50"
"SEG_PERFILES_USUARIOS";"SPU_SISLOG";"VARCHAR2";"1"
"SEG_PERFILES_USUARIOS";"SPU_ADMINI";"VARCHAR2";"1"
"SEG_TIPOS_VIA";"STV_CODIGO";"VARCHAR2";"2"
"SEG_TIPOS_VIA";"STV_DENOMI";"VARCHAR2";"15"
"SEGUIM_CAMION";"SGC_MATRIC";"VARCHAR2";"10"
"SEGUIM_CAMION";"SGC_SITMAT";"VARCHAR2";"2"
"SEGUIM_CAMION";"SGC_FEASPA";"DATE";"7"
"SEGUIM_CAMION";"SGC_FEASMU";"DATE";"7"
"SEGUIM_CAMION";"SGC_FEINDE";"DATE";"7"
"SEGUIM_CAMION";"SGC_FEFIDE";"DATE";"7"
"SEGUIM_CAMION";"SGC_FEENDO";"DATE";"7"
"SEGUIM_CAMION";"SGC_MUELLE";"NUMBER";"22"
"SEGUIM_CAMION";"SGC_APARCA";"NUMBER";"22"
"SEGUIM_CAMION";"SGC_INSTAL";"VARCHAR2";"2"
"SEGUIM_CAMION";"SGC_DNI";"VARCHAR2";"10"
"SEGUIM_CAMION";"SGC_NOMBRE";"VARCHAR2";"40"
"SEG_USUARIOS_ALM";"SUA_CODUSU";"NUMBER";"22"
"SEG_USUARIOS_ALM";"SUA_CODALM";"VARCHAR2";"3"
"SEG_USUARIOS_EMP";"SUE_CODUSU";"NUMBER";"22"
"SEG_USUARIOS_EMP";"SUE_CODEMP";"VARCHAR2";"2"
"SEG_USUARIOS_INS";"SUI_CODUSU";"NUMBER";"22"
"SEG_USUARIOS_INS";"SUI_CODINS";"VARCHAR2";"2"
"SESIONES";"SES_CODIGO";"NUMBER";"22"
"SESIONES";"SES_OPERAR";"NUMBER";"22"
"SESIONES";"SES_FEHOIN";"DATE";"7"
"SESIONES";"SES_FEHOFI";"DATE";"7"
"SESIONES";"SES_TERMIN";"NUMBER";"22"
"SESIONES";"SES_CARRET";"VARCHAR2";"4"
"SILOS";"SIL_CODIGO";"NUMBER";"22"
"SILOS";"SIL_ALMACE";"VARCHAR2";"3"
"SILOS";"SIL_SECCIO";"VARCHAR2";"2"
"SILOS";"SIL_AREENT";"VARCHAR2";"2"
"SILOS";"SIL_SITSIL";"VARCHAR2";"2"
"SILOS";"SIL_TIPSIL";"VARCHAR2";"8"
"SILOS";"SIL_OPERAR";"NUMBER";"22"
"SILOS";"SIL_RETARD";"NUMBER";"22"
"STUBIC";"AXX_CODIGO";"NUMBER";"22"
"STUBIC";"AXX_TIPMOV";"VARCHAR2";"2"
"STUBIC";"AXX_ALMACE";"VARCHAR2";"3"
"STUBIC";"AXX_ARTICU";"VARCHAR2";"7"
"STUBIC";"AXX_VARIA1";"VARCHAR2";"3"
"STUBIC";"AXX_VARIA2";"VARCHAR2";"2"
"STUBIC";"AXX_VARLOG";"NUMBER";"22"
"STUBIC";"AXX_CANTID";"NUMBER";"22"
"STUBIC";"AXX_FEHOIN";"DATE";"7"
"STUBIC";"AXX_FEHOFI";"DATE";"7"
"STUBIC";"AXX_STOFIN";"NUMBER";"22"
"STUBIC";"AXX_CAUMOV";"VARCHAR2";"4"
"STUBIC";"AXX_OPERAR";"NUMBER";"22"
"STUBIC";"AXX_PASORI";"VARCHAR2";"3"
"STUBIC";"AXX_COLORI";"NUMBER";"22"
"STUBIC";"AXX_ALTORI";"NUMBER";"22"
"STUBIC";"AXX_PASDES";"VARCHAR2";"3"
"STUBIC";"AXX_COLDES";"NUMBER";"22"
"STUBIC";"AXX_ALTDES";"NUMBER";"22"
"STUBIC";"AXX_PALETA";"NUMBER";"22"
"STUBIC";"AXX_NUMDOC";"VARCHAR2";"20"
"STUBIC";"AXX_INSORI";"VARCHAR2";"2"
"STUBIC";"AXX_MUEORI";"NUMBER";"22"
"STUBIC";"AXX_INSDES";"VARCHAR2";"2"
"STUBIC";"AXX_MUEDES";"NUMBER";"22"
"STUBIC";"AXX_SECORI";"VARCHAR2";"2"
"STUBIC";"AXX_ZTRORI";"VARCHAR2";"2"
"STUBIC";"AXX_SECDES";"VARCHAR2";"2"
"STUBIC";"AXX_ZTRDES";"VARCHAR2";"2"
"STUBIC";"AXX_SECPRO";"VARCHAR2";"2"
"STUBIC";"AXX_AREPRO";"VARCHAR2";"2"
"STUBIC";"AXX_SITMOV";"VARCHAR2";"2"
"STUBIC";"AXX_PROPIE";"NUMBER";"22"
"STUBIC";"AXX_STLGVI";"VARCHAR2";"2"
"STUBIC";"AXX_STLGNU";"VARCHAR2";"2"
"STUBIC";"AXX_LINFAB";"NUMBER";"22"
"SUBGRUPOS_PRODUCTO";"SGP_GRPROD";"VARCHAR2";"2"
"SUBGRUPOS_PRODUCTO";"SGP_CODIGO";"VARCHAR2";"2"
"SUBGRUPOS_PRODUCTO";"SGP_DENOMI";"VARCHAR2";"40"
"SUBGRUPOS_PRODUCTO";"SGP_NORDEN";"NUMBER";"22"
"TERMINALES";"TER_CODIGO";"NUMBER";"22"
"TERMINALES";"TER_TIPTER";"VARCHAR2";"2"
"TERMINALES";"TER_NUMSER";"VARCHAR2";"18"
"TERMINALES";"TER_DISPOS";"VARCHAR2";"10"
"TERMINALES";"TER_OPERAR";"NUMBER";"22"
"TERMINALES";"TER_CARRET";"VARCHAR2";"4"
"TERMINALES";"TER_SITTER";"VARCHAR2";"2"
"TERMINALES";"TER_INRFID";"VARCHAR2";"1"
"TIPCONT_ARPICKING";"TCP_TIPCON";"VARCHAR2";"2"
"TIPCONT_ARPICKING";"TCP_AREPIC";"VARCHAR2";"2"
"TIPCONT_ARPICKING";"TCP_SECCIO";"VARCHAR2";"2"
"TIPCONT_ARPICKING";"TCP_ALMACE";"VARCHAR2";"3"
"TIPCONT_ARPICKING";"TCP_PESMAX";"NUMBER";"22"
"TIPCONT_ARPICKING";"TCP_VOLMAX";"NUMBER";"22"
"TIPCONT_ARPICKING";"TCP_NUMCONT";"NUMBER";"22"
"TIPINCID_RECEPC";"TIR_CODIGO";"VARCHAR2";"2"
"TIPINCID_RECEPC";"TIR_DENOMI";"VARCHAR2";"40"
"TIPOS_ALTPAL";"TAP_CODIGO";"VARCHAR2";"2"
"TIPOS_ALTPAL";"TAP_DENOMI";"VARCHAR2";"40"
"TIPOS_ALTPAL";"TAP_ALTURA";"NUMBER";"22"
"TIPOS_ANCPAL";"TCP_CODIGO";"VARCHAR2";"2"
"TIPOS_ANCPAL";"TCP_DENOMI";"VARCHAR2";"40"
"TIPOS_ANCPAL";"TCP_ANCHUR";"NUMBER";"22"
"TIPOS_CAJA";"TCJ_CODIGO";"VARCHAR2";"2"
"TIPOS_CAJA";"TCJ_DENOMI";"VARCHAR2";"40"
"TIPOS_CAJA";"TCJ_TARCAJ";"NUMBER";"22"
"TIPOS_CAJA";"TCJ_PROPIE";"NUMBER";"22"
"TIPOS_CAMION";"TCM_CODIGO";"VARCHAR2";"2"
"TIPOS_CAMION";"TCM_DENOMI";"VARCHAR2";"40"
"TIPOS_CARRET";"TCA_CODIG1";"VARCHAR2";"1"
"TIPOS_CARRET";"TCA_CODIG2";"VARCHAR2";"1"
"TIPOS_CARRET";"TCA_DENOMI";"VARCHAR2";"40"
"TIPOS_CLIENT";"TCL_CODIGO";"VARCHAR2";"2"
"TIPOS_CLIENT";"TCL_DENOMI";"VARCHAR2";"40"
"TIPOS_CONTENEDOR";"TCO_CODIGO";"VARCHAR2";"2"
"TIPOS_CONTENEDOR";"TCO_DENOMI";"VARCHAR2";"40"
"TIPOS_CONTENEDOR";"TCO_PESOGR";"NUMBER";"22"
"TIPOS_CONTENEDOR";"TCO_VOLUGR";"NUMBER";"22"
"TIPOS_CONTENEDOR";"TCO_PESOMD";"NUMBER";"22"
"TIPOS_CONTENEDOR";"TCO_VOLUMD";"NUMBER";"22"
"TIPOS_CONTENEDOR";"TCO_PESOPQ";"NUMBER";"22"
"TIPOS_CONTENEDOR";"TCO_VOLUPQ";"NUMBER";"22"
"TIPOS_DEVCLI";"TDC_CODIGO";"VARCHAR2";"2"
"TIPOS_DEVCLI";"TDC_DENOMI";"VARCHAR2";"40"
"TIPOS_DEVPRO";"TDP_CODIGO";"VARCHAR2";"2"
"TIPOS_DEVPRO";"TDP_DENOMI";"VARCHAR2";"40"
"TIPOS_ENTSALDIV";"TED_CODIGO";"VARCHAR2";"2"
"TIPOS_ENTSALDIV";"TED_DENOMI";"VARCHAR2";"40"
"TIPOS_ENTSALDIV";"TED_INDSUM";"VARCHAR2";"1"
"TIPOS_ERRVAL";"TEV_CODIGO";"VARCHAR2";"2"
"TIPOS_ERRVAL";"TEV_DENOMI";"VARCHAR2";"40"
"TIPOS_ETIQUETA";"TET_CODIGO";"VARCHAR2";"2"
"TIPOS_ETIQUETA";"TET_DENOMI";"VARCHAR2";"40"
"TIPOS_ETIQUETA";"TET_TIPIMP";"VARCHAR2";"1"
"TIPOS_ETIQUETA";"TET_NOMINF";"VARCHAR2";"12"
"TIPOS_ETIQUETA";"TET_INDALE";"VARCHAR2";"1"
"TIPOS_ETIQUETA";"TET_ETIALE";"VARCHAR2";"2"
"TIPOS_INCIDE";"TIN_CODIGO";"VARCHAR2";"2"
"TIPOS_INCIDE";"TIN_DENOMI";"VARCHAR2";"40"
"TIPOS_INCIDE";"TIN_PRIORI";"NUMBER";"22"
"TIPOS_LICENC";"TLC_CODIGO";"VARCHAR2";"2"
"TIPOS_LICENC";"TLC_DENOMI";"VARCHAR2";"40"
"TIPOS_MOVIMIENTO";"TMV_CODIGO";"VARCHAR2";"2"
"TIPOS_MOVIMIENTO";"TMV_DENOMI";"VARCHAR2";"40"
"TIPOS_MOVIMIENTO";"TMV_STAPTO";"VARCHAR2";"1"
"TIPOS_MOVIMIENTO";"TMV_STNAPT";"VARCHAR2";"1"
"TIPOS_MOVIMIENTO";"TMV_STPROD";"VARCHAR2";"1"
"TIPOS_MOVIMIENTO";"TMV_SITMVM";"VARCHAR2";"2"
"TIPOS_MOVIMIENTO_TRD";"TMR_CODIGO";"VARCHAR2";"2"
"TIPOS_MOVIMIENTO_TRD";"TMR_IDIOMA";"VARCHAR2";"3"
"TIPOS_MOVIMIENTO_TRD";"TMR_DENOMI";"VARCHAR2";"40"
"TIPOS_PALETA";"TPA_CODIGO";"VARCHAR2";"2"
"TIPOS_PALETA";"TPA_DENOMI";"VARCHAR2";"40"
"TIPOS_PALETA";"TPA_TARPAL";"NUMBER";"22"
"TIPOS_PALETA";"TPA_PROPIE";"NUMBER";"22"
"TIPOS_PEDIDO";"TPD_CODIGO";"VARCHAR2";"2"
"TIPOS_PEDIDO";"TPD_DENOMI";"VARCHAR2";"40"
"TIPOS_PEDIDO";"TPD_ACTAUT";"VARCHAR2";"1"
"TIPOS_PEDIDO";"TPD_PROAUT";"VARCHAR2";"1"
"TIPOS_PEDIDO";"TPD_INTAUT";"VARCHAR2";"1"
"TIPOS_PEDPROV";"TPP_CODIGO";"VARCHAR2";"2"
"TIPOS_PEDPROV";"TPP_DENOMI";"VARCHAR2";"40"
"TIPOS_SALIDA";"TSA_CODIGO";"VARCHAR2";"3"
"TIPOS_SALIDA";"TSA_DENOMI";"VARCHAR2";"40"
"TIPOS_SALIDA";"TSA_VALIDA";"VARCHAR2";"1"
"TIPOS_SALIDA";"TSA_VALCOD";"VARCHAR2";"1"
"TIPOS_SALIDA";"TSA_CARCOD";"VARCHAR2";"1"
"TIPOS_SITLOG";"TSL_CODIGO";"VARCHAR2";"2"
"TIPOS_SITLOG";"TSL_DENOMI";"VARCHAR2";"40"
"TIPOS_TAREAS";"TTA_CODIGO";"VARCHAR2";"2"
"TIPOS_TAREAS";"TTA_DENOMI";"VARCHAR2";"40"
"TIPOS_TAREAS";"TTA_PRODUC";"VARCHAR2";"1"
"TIPOS_TAREAS";"TTA_ESTTTA";"NUMBER";"22"
"TIPOS_TEMPER";"TTM_CODIGO";"VARCHAR2";"2"
"TIPOS_TEMPER";"TTM_DENOMI";"VARCHAR2";"40"
"TIPOS_TEMPER";"TTM_TEMPER";"NUMBER";"22"
"TIPOS_TERMIN";"TTE_CODIGO";"VARCHAR2";"2"
"TIPOS_TERMIN";"TTE_DENOMI";"VARCHAR2";"40"
"TRAMO_PLANIF";"TPL_AREDES";"VARCHAR2";"2"
"TRAMO_PLANIF";"TPL_ALMACE";"VARCHAR2";"3"
"TRAMO_PLANIF";"TPL_FECTRA";"DATE";"7"
"TRAMO_PLANIF";"TPL_PEDTRA";"NUMBER";"22"
"TRAMO_PLANIF";"TPL_PALTRA";"NUMBER";"22"
"TRAMO_PLANIF";"TPL_DIAPLA";"VARCHAR2";"1"
"TRAMO_PLMAEST";"TPM_AREDES";"VARCHAR2";"2"
"TRAMO_PLMAEST";"TPM_ALMACE";"VARCHAR2";"3"
"TRAMO_PLMAEST";"TPM_DIATRA";"VARCHAR2";"1"
"TRAMO_PLMAEST";"TPM_HORTRA";"VARCHAR2";"1"
"TRAMO_PLMAEST";"TPM_PEDTRA";"NUMBER";"22"
"TRAMO_PLMAEST";"TPM_PALTRA";"NUMBER";"22"
"TRANSFORMACIONES";"TRA_CODIGO";"VARCHAR2";"7"
"TRANSFORMACIONES";"TRA_ALMACE";"VARCHAR2";"3"
"TRANSFORMACIONES";"TRA_ESCAND";"VARCHAR2";"7"
"TRANSFORMACIONES";"TRA_ARTICU";"VARCHAR2";"7"
"TRANSFORMACIONES";"TRA_VARIA1";"VARCHAR2";"3"
"TRANSFORMACIONES";"TRA_VARIA2";"VARCHAR2";"2"
"TRANSFORMACIONES";"TRA_VARLOG";"NUMBER";"22"
"TRANSFORMACIONES";"TRA_CANTID";"NUMBER";"22"
"TRANSFORMACIONES";"TRA_INDART";"VARCHAR2";"1"
"TRANSFORMACIONES";"TRA_PROPIE";"NUMBER";"22"
"TRANSFORMACIONES";"TRA_LOTEFA";"VARCHAR2";"15"
"TRANSFORMACIONES";"TRA_LOTSEC";"VARCHAR2";"15"
